created_at,entry_id,Temperature,Humidity,Soil Moisture,Turbity percentage
2025-06-04 11:33:48,3499,25.4,62.9,3768,54
2025-06-04 11:35:14,3500,25.6,62.2,3721,55
2025-06-04 11:36:40,3501,25.8,60.1,3791,61
2025-06-04 11:38:06,3502,25.3,61.5,3925,55
2025-06-04 11:39:32,3503,26.0,61.5,3878,58
2025-06-04 11:40:58,3504,25.5,62.4,3981,53
2025-06-04 11:42:24,3505,25.1,62.1,3884,55
2025-06-04 11:43:50,3506,25.6,63.4,3946,58
2025-06-04 11:45:16,3507,25.5,61.4,3767,56
2025-06-04 11:46:42,3508,25.7,60.9,3663,55
2025-06-04 11:48:08,3509,25.7,62.4,3683,51
2025-06-04 11:49:34,3510,26.3,61.0,3650,55
2025-06-04 11:51:00,3511,26.1,61.7,3730,57
2025-06-04 11:52:26,3512,25.5,60.2,3798,57
2025-06-04 11:53:52,3513,24.9,62.1,3683,58
2025-06-04 11:55:18,3514,25.7,61.7,3772,55
2025-06-04 11:56:44,3515,25.9,62.0,3813,55
2025-06-04 11:58:10,3516,24.9,58.2,3764,53
2025-06-04 11:59:36,3517,26.0,62.2,3661,53
2025-06-04 12:01:02,3518,25.6,59.3,3933,52
2025-06-04 12:02:28,3519,25.9,62.4,3874,56
2025-06-04 12:03:54,3520,26.2,60.8,3845,57
2025-06-04 12:05:20,3521,25.8,62.3,3691,53
2025-06-04 12:06:46,3522,25.5,59.8,3771,55
2025-06-04 12:08:12,3523,24.9,59.9,3686,58
2025-06-04 12:09:38,3524,25.8,61.0,4000,55
2025-06-04 12:11:04,3525,25.6,61.2,3741,55
2025-06-04 12:12:30,3526,25.9,63.0,3939,54
2025-06-04 12:13:56,3527,26.2,60.9,3793,56
2025-06-04 12:15:22,3528,25.9,61.5,3703,51
2025-06-04 12:16:48,3529,25.8,62.9,3819,58
2025-06-04 12:18:14,3530,25.7,62.8,3873,54
2025-06-04 12:19:40,3531,25.3,63.1,3733,59
2025-06-04 12:21:06,3532,26.1,62.1,3765,55
2025-06-04 12:22:32,3533,26.3,62.5,3877,53
2025-06-04 12:23:58,3534,25.0,61.5,3901,56
2025-06-04 12:25:24,3535,25.7,61.0,4000,53
2025-06-04 12:26:50,3536,25.0,60.7,3883,56
2025-06-04 12:28:16,3537,25.2,61.9,3777,55
2025-06-04 12:29:42,3538,25.7,61.5,3779,54
2025-06-04 12:31:08,3539,25.9,60.8,3830,57
2025-06-04 12:32:34,3540,26.2,60.9,3903,58
2025-06-04 12:34:00,3541,26.3,61.8,3955,55
2025-06-04 12:35:26,3542,25.8,60.7,3577,59
2025-06-04 12:36:52,3543,25.5,59.8,3831,56
2025-06-04 12:38:18,3544,25.6,61.2,3908,55
2025-06-04 12:39:44,3545,25.1,60.3,3891,57
2025-06-04 12:41:10,3546,25.4,60.3,3782,57
2025-06-04 12:42:36,3547,25.1,61.6,3828,55
2025-06-04 12:44:02,3548,26.4,62.0,3748,56
2025-06-04 12:45:28,3549,24.7,62.1,3738,57
2025-06-04 12:46:54,3550,25.8,62.0,3809,56
2025-06-04 12:48:20,3551,26.1,61.2,3889,56
2025-06-04 12:49:46,3552,25.8,60.1,3817,55
2025-06-04 12:51:12,3553,26.0,61.3,3770,53
2025-06-04 12:52:38,3554,25.4,62.0,3777,58
2025-06-04 12:54:04,3555,26.1,61.2,3827,54
2025-06-04 12:55:30,3556,25.4,63.3,3775,52
2025-06-04 12:56:56,3557,25.5,62.0,3834,54
2025-06-04 12:58:22,3558,26.7,63.2,3855,58
2025-06-04 12:59:48,3559,24.5,62.6,3784,53
2025-06-04 13:01:14,3560,26.0,61.5,3735,57
2025-06-04 13:02:40,3561,25.5,61.9,3730,54
2025-06-04 13:04:06,3562,26.3,63.1,3615,58
2025-06-04 13:05:32,3563,25.3,62.0,3833,56
2025-06-04 13:06:58,3564,25.6,61.7,3948,56
2025-06-04 13:08:24,3565,26.2,62.3,3840,53
2025-06-04 13:09:50,3566,25.4,61.6,3500,54
2025-06-04 13:11:16,3567,25.5,61.7,3950,53
2025-06-04 13:12:42,3568,26.2,60.8,3939,52
2025-06-04 13:14:08,3569,26.0,62.0,3815,54
2025-06-04 13:15:34,3570,26.0,63.0,3785,60
2025-06-04 13:17:00,3571,25.7,61.3,3837,56
2025-06-04 13:18:26,3572,25.5,62.8,3728,53
2025-06-04 13:19:52,3573,26.9,62.0,3803,58
2025-06-04 13:21:18,3574,26.4,59.8,3863,55
2025-06-04 13:22:44,3575,25.0,62.1,3748,56
2025-06-04 13:24:10,3576,26.2,60.3,3742,57
2025-06-04 13:25:36,3577,25.6,60.3,3747,56
2025-06-04 13:27:02,3578,25.8,61.8,3617,59
2025-06-04 13:28:28,3579,25.7,61.8,3783,58
2025-06-04 13:29:54,3580,25.4,61.5,3806,52
2025-06-04 13:31:20,3581,26.6,61.4,3790,53
2025-06-04 13:32:46,3582,25.8,60.9,3855,60
2025-06-04 13:34:12,3583,25.6,62.8,3897,55
2025-06-04 13:35:38,3584,25.2,61.5,3666,56
2025-06-04 13:37:04,3585,25.8,62.0,3790,53
2025-06-04 13:38:30,3586,25.5,61.3,3788,57
2025-06-04 13:39:56,3587,25.7,62.1,3779,55
2025-06-04 13:41:22,3588,25.9,60.3,3714,57
2025-06-04 13:42:48,3589,25.8,61.4,3891,54
2025-06-04 13:44:14,3590,26.2,61.2,3882,58
2025-06-04 13:45:40,3591,25.5,62.1,4000,57
2025-06-04 13:47:06,3592,25.6,62.3,3817,59
2025-06-04 13:48:32,3593,25.3,59.7,3784,58
2025-06-04 13:49:58,3594,25.2,59.8,4000,55
2025-06-04 13:51:24,3595,25.5,62.1,3805,53
2025-06-04 13:52:50,3596,26.3,61.3,3788,52
2025-06-04 13:54:16,3597,25.1,61.4,3749,56
2025-06-04 13:55:42,3598,25.8,62.9,3740,58
2025-06-04 13:57:08,3599,26.8,62.0,3839,59
2025-06-04 13:58:34,3600,26.2,60.0,3927,56
2025-06-04 14:00:00,3601,25.3,61.1,3709,55
2025-06-04 14:01:26,3602,25.4,64.1,3883,53
2025-06-04 14:02:52,3603,25.2,62.0,4000,57
2025-06-04 14:04:18,3604,24.9,61.3,3679,52
2025-06-04 14:05:44,3605,24.8,62.7,3693,49
2025-06-04 14:07:10,3606,24.7,62.7,3678,53
2025-06-04 14:08:36,3607,25.1,62.7,3825,57
2025-06-04 14:10:02,3608,25.5,61.9,3929,53
2025-06-04 14:11:28,3609,25.1,61.6,3929,56
2025-06-04 14:12:54,3610,26.2,61.0,3833,56
2025-06-04 14:14:20,3611,25.8,62.3,3621,54
2025-06-04 14:15:46,3612,26.5,62.1,3631,52
2025-06-04 14:17:12,3613,26.0,62.8,3788,60
2025-06-04 14:18:38,3614,26.1,61.0,3587,57
2025-06-04 14:20:04,3615,25.5,61.2,3934,60
2025-06-04 14:21:30,3616,25.3,61.5,3763,57
2025-06-04 14:22:56,3617,25.8,62.3,3779,58
2025-06-04 14:24:22,3618,25.4,62.9,3737,58
2025-06-04 14:25:48,3619,25.7,62.5,3778,56
2025-06-04 14:27:14,3620,26.2,60.3,3892,56
2025-06-04 14:28:40,3621,25.2,60.7,3726,57
2025-06-04 14:30:06,3622,25.3,60.8,3788,55
2025-06-04 14:31:32,3623,25.5,61.1,3782,55
2025-06-04 14:32:58,3624,26.0,61.0,3804,57
2025-06-04 14:34:24,3625,25.8,60.5,3892,58
2025-06-04 14:35:50,3626,24.9,63.1,3798,55
2025-06-04 14:37:16,3627,25.7,60.7,3616,59
2025-06-04 14:38:42,3628,26.1,61.3,3896,59
2025-06-04 14:40:08,3629,25.7,62.6,3869,53
2025-06-04 14:41:34,3630,25.5,59.1,3827,56
2025-06-04 14:43:00,3631,25.9,61.5,3877,55
2025-06-04 14:44:26,3632,25.3,62.0,3655,55
2025-06-04 14:45:52,3633,26.3,63.1,3900,52
2025-06-04 14:47:18,3634,26.2,61.8,3801,53
2025-06-04 14:48:44,3635,25.4,61.5,3782,57
2025-06-04 14:50:10,3636,24.8,60.9,3813,56
2025-06-04 14:51:36,3637,25.8,62.5,3770,61
2025-06-04 14:53:02,3638,26.0,62.6,3607,53
2025-06-04 14:54:28,3639,25.9,62.0,3807,55
2025-06-04 14:55:54,3640,25.6,62.1,3803,57
2025-06-04 14:57:20,3641,25.0,62.6,3690,56
2025-06-04 14:58:46,3642,26.2,60.7,3893,58
2025-06-04 15:00:12,3643,25.3,63.4,3933,54
2025-06-04 15:01:38,3644,25.8,60.8,3662,57
2025-06-04 15:03:04,3645,25.8,62.6,3570,54
2025-06-04 15:04:30,3646,26.0,61.9,3957,55
2025-06-04 15:05:56,3647,26.1,61.9,3854,56
2025-06-04 15:07:22,3648,25.7,62.8,3500,52
2025-06-04 15:08:48,3649,25.1,62.0,3659,60
2025-06-04 15:10:14,3650,26.0,63.3,3722,57
2025-06-04 15:11:40,3651,26.2,62.3,3741,54
2025-06-04 15:13:06,3652,25.5,62.2,3933,56
2025-06-04 15:14:32,3653,25.1,60.5,3868,53
2025-06-04 15:15:58,3654,25.3,60.7,3614,55
2025-06-04 15:17:24,3655,25.6,61.7,3756,55
2025-06-04 15:18:50,3656,25.1,62.7,3764,61
2025-06-04 15:20:16,3657,26.3,60.1,3871,57
2025-06-04 15:21:42,3658,25.1,61.5,3866,53
2025-06-04 15:23:08,3659,25.0,60.7,3730,58
2025-06-04 15:24:34,3660,25.4,60.7,3729,55
2025-06-04 15:26:00,3661,24.8,61.6,3895,57
2025-06-04 15:27:26,3662,26.2,59.4,3867,54
2025-06-04 15:28:52,3663,25.5,62.3,3746,53
2025-06-04 15:30:18,3664,25.7,59.8,3799,59
2025-06-04 15:31:44,3665,25.6,64.0,3660,58
2025-06-04 15:33:10,3666,25.7,61.3,4000,57
2025-06-04 15:34:36,3667,25.4,61.6,3747,55
2025-06-04 15:36:02,3668,26.1,61.9,3795,53
2025-06-04 15:37:28,3669,25.8,61.7,3865,61
2025-06-04 15:38:54,3670,26.2,61.5,3856,49
2025-06-04 15:40:20,3671,25.3,61.2,3734,57
2025-06-04 15:41:46,3672,25.4,62.0,3682,55
2025-06-04 15:43:12,3673,25.1,60.9,3751,53
2025-06-04 15:44:38,3674,25.8,62.7,3921,57
2025-06-04 15:46:04,3675,26.3,60.0,3500,50
2025-06-04 15:47:30,3676,26.1,63.7,3885,55
2025-06-04 15:48:56,3677,25.5,60.4,3916,61
2025-06-04 15:50:22,3678,25.7,60.7,3999,56
2025-06-04 15:51:48,3679,25.4,62.7,3663,58
2025-06-04 15:53:14,3680,26.2,60.7,3887,57
2025-06-04 15:54:40,3681,24.9,61.5,3857,55
2025-06-04 15:56:06,3682,26.1,61.7,3789,54
2025-06-04 15:57:32,3683,25.9,62.3,3775,57
2025-06-04 15:58:58,3684,26.1,61.0,3750,56
2025-06-04 16:00:24,3685,25.3,60.4,4000,54
2025-06-04 16:01:50,3686,25.3,61.1,3781,55
2025-06-04 16:03:16,3687,26.0,59.3,3776,58
2025-06-04 16:04:42,3688,26.1,59.1,3791,55
2025-06-04 16:06:08,3689,25.8,61.3,3820,58
2025-06-04 16:07:34,3690,25.7,62.4,3657,53
2025-06-04 16:09:00,3691,25.7,62.5,3727,55
2025-06-04 16:10:26,3692,25.9,61.1,3619,53
2025-06-04 16:11:52,3693,25.6,63.0,3833,53
2025-06-04 16:13:18,3694,26.1,59.9,3780,56
2025-06-04 16:14:44,3695,25.0,62.3,3761,53
2025-06-04 16:16:10,3696,25.1,61.5,3874,55
2025-06-04 16:17:36,3697,25.6,61.8,3883,53
2025-06-04 16:19:02,3698,26.0,60.6,3810,56
2025-06-04 16:20:28,3699,25.2,62.7,3823,56
2025-06-04 16:21:54,3700,25.6,61.9,3967,56
2025-06-04 16:23:20,3701,25.3,58.4,3727,55
2025-06-04 16:24:46,3702,26.2,61.3,3851,55
2025-06-04 16:26:12,3703,25.7,60.7,3999,56
2025-06-04 16:27:38,3704,26.0,60.0,3743,53
2025-06-04 16:29:04,3705,26.1,60.0,3609,56
2025-06-04 16:30:30,3706,25.8,62.3,3734,56
2025-06-04 16:31:56,3707,25.4,62.2,3766,56
2025-06-04 16:33:22,3708,25.8,61.5,3874,55
2025-06-04 16:34:48,3709,25.9,61.1,3876,56
2025-06-04 16:36:14,3710,25.8,62.6,3759,57
2025-06-04 16:37:40,3711,25.2,61.4,3735,58
2025-06-04 16:39:06,3712,25.4,61.8,3860,52
2025-06-04 16:40:32,3713,26.6,60.3,3798,57
2025-06-04 16:41:58,3714,26.1,60.4,3832,59
2025-06-04 16:43:24,3715,25.9,61.7,3731,55
2025-06-04 16:44:50,3716,25.9,61.4,3724,54
2025-06-04 16:46:16,3717,26.2,61.4,3705,53
2025-06-04 16:47:42,3718,25.9,60.3,3742,54
2025-06-04 16:49:08,3719,25.9,61.6,3826,49
2025-06-04 16:50:34,3720,24.3,62.4,3823,54
2025-06-04 16:52:00,3721,26.3,61.8,3757,59
2025-06-04 16:53:26,3722,24.9,61.2,3897,61
2025-06-04 16:54:52,3723,26.3,59.4,3967,56
2025-06-04 16:56:18,3724,25.5,60.7,3816,58
2025-06-04 16:57:44,3725,25.0,63.4,3826,58
2025-06-04 16:59:10,3726,26.0,61.1,3772,56
2025-06-04 17:00:36,3727,25.8,61.6,3923,57
2025-06-04 17:02:02,3728,26.6,60.7,3761,54
2025-06-04 17:03:28,3729,25.6,62.4,3654,60
2025-06-04 17:04:54,3730,26.1,59.6,3778,55
2025-06-04 17:06:20,3731,25.0,62.6,3725,57
2025-06-04 17:07:46,3732,25.9,62.4,3811,52
2025-06-04 17:09:12,3733,26.0,62.8,3859,57
2025-06-04 17:10:38,3734,25.9,62.5,3724,58
2025-06-04 17:12:04,3735,26.3,62.0,3784,53
2025-06-04 17:13:30,3736,26.2,61.9,3718,57
2025-06-04 17:14:56,3737,26.8,61.5,3840,55
2025-06-04 17:16:22,3738,25.6,61.5,3657,56
2025-06-04 17:17:48,3739,24.9,62.7,3852,60
2025-06-04 17:19:14,3740,25.3,61.3,4000,58
2025-06-04 17:20:40,3741,26.6,60.8,3829,57
2025-06-04 17:22:06,3742,25.2,61.5,3860,60
2025-06-04 17:23:32,3743,26.0,62.0,3703,53
2025-06-04 17:24:58,3744,26.0,61.6,3775,54
2025-06-04 17:26:24,3745,25.9,61.4,3800,53
2025-06-04 17:27:50,3746,25.7,60.2,3624,55
2025-06-04 17:29:16,3747,26.1,60.2,3793,58
2025-06-04 17:30:42,3748,26.2,61.3,3888,53
2025-06-04 17:32:08,3749,26.0,62.9,3694,56
2025-06-04 17:33:34,3750,26.4,61.7,3836,57
2025-06-04 17:35:00,3751,26.1,60.7,3892,54
2025-06-04 17:36:26,3752,25.5,61.9,3733,57
2025-06-04 17:37:52,3753,26.4,61.6,3932,53
2025-06-04 17:39:18,3754,25.6,63.0,3697,57
2025-06-04 17:40:44,3755,25.2,59.6,3535,55
2025-06-04 17:42:10,3756,26.5,61.3,3681,57
2025-06-04 17:43:36,3757,25.9,61.6,3878,55
2025-06-04 17:45:02,3758,25.9,60.1,3789,57
2025-06-04 17:46:28,3759,25.1,60.9,3876,56
2025-06-04 17:47:54,3760,25.6,62.7,3765,58
2025-06-04 17:49:20,3761,25.1,62.8,3727,56
2025-06-04 17:50:46,3762,25.7,61.1,3844,57
2025-06-04 17:52:12,3763,25.6,60.7,3684,59
2025-06-04 17:53:38,3764,25.3,61.5,3820,53
2025-06-04 17:55:04,3765,25.5,62.7,3878,55
2025-06-04 17:56:30,3766,26.1,62.4,3957,55
2025-06-04 17:57:56,3767,25.1,62.3,3903,52
2025-06-04 17:59:22,3768,25.6,63.5,3819,56
2025-06-04 18:00:48,3769,25.8,62.7,3725,55
2025-06-04 18:02:14,3770,25.9,62.1,3637,55
2025-06-04 18:03:40,3771,26.1,61.9,3850,54
2025-06-04 18:05:06,3772,24.8,62.7,3836,49
2025-06-04 18:06:32,3773,26.1,63.6,3892,56
2025-06-04 18:07:58,3774,25.2,61.8,3876,58
2025-06-04 18:09:24,3775,25.6,62.2,3922,56
2025-06-04 18:10:50,3776,25.7,60.5,4000,55
2025-06-04 18:12:16,3777,26.3,61.3,3760,57
2025-06-04 18:13:42,3778,26.0,60.5,3748,56
2025-06-04 18:15:08,3779,25.3,62.3,3844,58
2025-06-04 18:16:34,3780,25.9,60.3,3875,54
2025-06-04 18:18:00,3781,26.1,61.5,3831,57
2025-06-04 18:19:26,3782,25.7,61.9,3905,55
2025-06-04 18:20:52,3783,25.9,61.9,3804,54
2025-06-04 18:22:18,3784,25.3,61.0,3796,56
2025-06-04 18:23:44,3785,25.8,60.0,3842,57
2025-06-04 18:25:10,3786,25.6,63.4,3851,57
2025-06-04 18:26:36,3787,24.4,61.2,4000,53
2025-06-04 18:28:02,3788,25.8,59.6,3858,54
2025-06-04 18:29:28,3789,26.7,62.4,4000,54
2025-06-04 18:30:54,3790,25.6,60.8,3762,60
2025-06-04 18:32:20,3791,25.3,63.1,3715,55
2025-06-04 18:33:46,3792,26.1,61.1,3878,54
2025-06-04 18:35:12,3793,25.8,60.7,3852,55
2025-06-04 18:36:38,3794,25.9,60.4,3771,58
2025-06-04 18:38:04,3795,25.7,61.9,3927,56
2025-06-04 18:39:30,3796,26.6,60.7,3978,54
2025-06-04 18:40:56,3797,26.0,59.7,3759,55
2025-06-04 18:42:22,3798,25.2,61.7,3822,55
2025-06-04 18:43:48,3799,25.2,61.7,3922,54
2025-06-04 18:45:14,3800,25.6,61.2,3650,54
2025-06-04 18:46:40,3801,25.7,62.2,3832,51
2025-06-04 18:48:06,3802,25.6,62.6,3846,56
2025-06-04 18:49:32,3803,25.8,62.5,3637,54
2025-06-04 18:50:58,3804,25.7,59.9,3688,57
2025-06-04 18:52:24,3805,24.8,60.7,3814,57
2025-06-04 18:53:50,3806,25.4,60.0,3708,56
2025-06-04 18:55:16,3807,25.2,62.7,3851,56
2025-06-04 18:56:42,3808,25.4,62.4,3596,53
2025-06-04 18:58:08,3809,26.5,62.1,3815,58
2025-06-04 18:59:34,3810,26.3,63.0,3894,56
2025-06-04 19:01:00,3811,26.1,62.3,3762,55
2025-06-04 19:02:26,3812,26.6,62.0,3673,54
2025-06-04 19:03:52,3813,25.8,62.2,3746,55
2025-06-04 19:05:18,3814,25.8,60.7,3840,52
2025-06-04 19:06:44,3815,25.5,63.5,3909,56
2025-06-04 19:08:10,3816,26.3,61.8,3763,56
2025-06-04 19:09:36,3817,25.7,61.7,3769,53
2025-06-04 19:11:02,3818,25.8,60.6,3704,54
2025-06-04 19:12:28,3819,25.6,62.5,3793,57
2025-06-04 19:13:54,3820,25.9,61.0,3701,52
2025-06-04 19:15:20,3821,25.6,61.9,3584,57
2025-06-04 19:16:46,3822,25.2,61.0,3970,51
2025-06-04 19:18:12,3823,26.0,60.8,3723,52
2025-06-04 19:19:38,3824,25.9,62.5,3741,56
2025-06-04 19:21:04,3825,25.5,62.4,3754,57
2025-06-04 19:22:30,3826,24.5,62.2,4000,59
2025-06-04 19:23:56,3827,26.0,62.2,3926,55
2025-06-04 19:25:22,3828,26.5,61.9,3659,57
2025-06-04 19:26:48,3829,24.9,61.5,3696,58
2025-06-04 19:28:14,3830,25.4,61.1,3795,57
2025-06-04 19:29:40,3831,25.3,60.8,3816,56
2025-06-04 19:31:06,3832,25.9,59.0,3897,54
2025-06-04 19:32:32,3833,25.6,62.6,3995,57
2025-06-04 19:33:58,3834,25.5,59.6,3890,57
2025-06-04 19:35:24,3835,26.2,62.0,3810,56
2025-06-04 19:36:50,3836,25.0,62.6,3500,56
2025-06-04 19:38:16,3837,25.3,61.5,3845,57
2025-06-04 19:39:42,3838,25.6,62.0,3597,53
2025-06-04 19:41:08,3839,25.8,61.3,3676,56
2025-06-04 19:42:34,3840,25.4,61.0,3596,56
2025-06-04 19:44:00,3841,25.7,62.0,3811,55
2025-06-04 19:45:26,3842,25.7,62.1,3707,56
2025-06-04 19:46:52,3843,26.9,60.5,3696,58
2025-06-04 19:48:18,3844,25.6,60.6,3762,54
2025-06-04 19:49:44,3845,26.7,61.5,3953,56
2025-06-04 19:51:10,3846,25.9,62.5,3597,55
2025-06-04 19:52:36,3847,25.3,60.6,3712,55
2025-06-04 19:54:02,3848,25.5,63.4,3845,57
2025-06-04 19:55:28,3849,25.9,61.3,3896,56
2025-06-04 19:56:54,3850,25.2,60.4,3757,56
2025-06-04 19:58:20,3851,25.4,62.5,3797,54
2025-06-04 19:59:46,3852,25.4,63.1,3791,57
2025-06-04 20:01:12,3853,25.7,60.9,3922,55
2025-06-04 20:02:38,3854,26.5,61.9,3860,58
2025-06-04 20:04:04,3855,26.4,60.9,3685,59
2025-06-04 20:05:30,3856,25.8,60.9,3833,53
2025-06-04 20:06:56,3857,25.7,60.7,3736,55
2025-06-04 20:08:22,3858,24.9,61.8,3835,58
2025-06-04 20:09:48,3859,24.9,62.1,3855,56
2025-06-04 20:11:14,3860,26.2,62.1,3907,57
2025-06-04 20:12:40,3861,25.5,62.9,3825,56
2025-06-04 20:14:06,3862,24.5,61.6,3754,58
2025-06-04 20:15:32,3863,25.8,62.3,3840,57
2025-06-04 20:16:58,3864,26.0,61.6,3850,57
2025-06-04 20:18:24,3865,26.3,60.8,3937,53
2025-06-04 20:19:50,3866,26.5,62.3,3743,57
2025-06-04 20:21:16,3867,25.5,61.8,3837,54
2025-06-04 20:22:42,3868,25.7,62.1,3956,56
2025-06-04 20:24:08,3869,25.4,61.9,3872,56
2025-06-04 20:25:34,3870,26.0,60.9,3827,56
2025-06-04 20:27:00,3871,25.8,60.8,3775,57
2025-06-04 20:28:26,3872,25.8,61.0,3858,56
2025-06-04 20:29:52,3873,26.7,62.8,3895,59
2025-06-04 20:31:18,3874,25.5,62.4,3754,56
2025-06-04 20:32:44,3875,25.1,60.6,3896,59
2025-06-04 20:34:10,3876,25.2,59.5,3782,55
2025-06-04 20:35:36,3877,25.9,61.2,3780,52
2025-06-04 20:37:02,3878,25.0,61.1,3701,52
2025-06-04 20:38:28,3879,25.4,60.6,3887,57
2025-06-04 20:39:54,3880,25.2,61.3,3832,57
2025-06-04 20:41:20,3881,25.3,61.6,3870,55
2025-06-04 20:42:46,3882,26.7,61.2,3904,58
2025-06-04 20:44:12,3883,26.3,60.7,3686,56
2025-06-04 20:45:38,3884,26.1,62.7,3818,56
2025-06-04 20:47:04,3885,25.8,60.7,3812,53
2025-06-04 20:48:30,3886,25.9,62.6,3838,54
2025-06-04 20:49:56,3887,26.1,59.5,3906,56
2025-06-04 20:51:22,3888,25.9,63.3,3733,60
2025-06-04 20:52:48,3889,25.7,63.1,3694,59
2025-06-04 20:54:14,3890,25.6,62.2,3721,59
2025-06-04 20:55:40,3891,26.0,64.0,3551,56
2025-06-04 20:57:06,3892,25.7,60.6,3774,58
2025-06-04 20:58:32,3893,25.0,61.0,3712,54
2025-06-04 20:59:58,3894,25.0,60.6,3808,57
2025-06-04 21:01:24,3895,27.0,60.8,3818,58
2025-06-04 21:02:50,3896,25.7,61.2,3703,55
2025-06-04 21:04:16,3897,25.3,59.9,3846,56
2025-06-04 21:05:42,3898,25.7,61.4,4000,55
2025-06-04 21:07:08,3899,26.2,63.5,4000,56
2025-06-04 21:08:34,3900,25.1,62.0,3907,56
2025-06-04 21:10:00,3901,27.3,62.6,3619,57
2025-06-04 21:11:26,3902,25.1,61.7,3636,53
2025-06-04 21:12:52,3903,25.7,61.2,3660,56
2025-06-04 21:14:18,3904,26.2,61.7,3661,57
2025-06-04 21:15:44,3905,25.9,61.4,3899,57
2025-06-04 21:17:10,3906,25.8,61.7,3760,55
2025-06-04 21:18:36,3907,25.6,61.9,3822,55
2025-06-04 21:20:02,3908,25.8,62.5,3940,55
2025-06-04 21:21:28,3909,25.7,62.6,3811,53
2025-06-04 21:22:54,3910,26.1,62.3,3750,56
2025-06-04 21:24:20,3911,26.1,60.6,3863,55
2025-06-04 21:25:46,3912,25.2,61.1,3745,55
2025-06-04 21:27:12,3913,26.0,62.5,3741,54
2025-06-04 21:28:38,3914,25.3,62.5,3650,55
2025-06-04 21:30:04,3915,25.6,61.2,3797,57
2025-06-04 21:31:30,3916,25.1,62.9,3967,56
2025-06-04 21:32:56,3917,25.6,60.3,3846,58
2025-06-04 21:34:22,3918,25.7,61.4,3829,56
2025-06-04 21:35:48,3919,26.0,60.3,3802,53
2025-06-04 21:37:14,3920,26.5,62.3,3836,54
2025-06-04 21:38:40,3921,26.2,63.3,3974,57
2025-06-04 21:40:06,3922,25.6,60.4,3911,56
2025-06-04 21:41:32,3923,25.6,58.7,3901,52
2025-06-04 21:42:58,3924,25.9,59.9,3696,55
2025-06-04 21:44:24,3925,25.8,61.5,3826,53
2025-06-04 21:45:50,3926,25.9,62.6,3840,53
2025-06-04 21:47:16,3927,25.7,62.4,3815,53
2025-06-04 21:48:42,3928,25.9,62.3,3724,56
2025-06-04 21:50:08,3929,26.3,62.8,4000,56
2025-06-04 21:51:34,3930,25.8,62.6,3861,59
2025-06-04 21:53:00,3931,25.4,60.9,3795,53
2025-06-04 21:54:26,3932,26.2,62.0,3823,58
2025-06-04 21:55:52,3933,26.0,61.4,3668,57
2025-06-04 21:57:18,3934,25.9,62.1,3877,54
2025-06-04 21:58:44,3935,25.6,62.2,3752,56
2025-06-04 22:00:10,3936,25.5,59.3,3900,56
2025-06-04 22:01:36,3937,25.9,61.5,3576,56
2025-06-04 22:03:02,3938,25.1,60.7,3843,57
2025-06-04 22:04:28,3939,26.2,61.4,3741,57
2025-06-04 22:05:54,3940,25.6,61.1,3699,53
2025-06-04 22:07:20,3941,25.1,60.9,3669,55
2025-06-04 22:08:46,3942,25.7,61.0,3833,57
2025-06-04 22:10:12,3943,25.0,60.6,3743,56
2025-06-04 22:11:38,3944,26.7,61.8,3764,54
2025-06-04 22:13:04,3945,26.5,62.3,3837,55
2025-06-04 22:14:30,3946,25.8,63.4,3654,57
2025-06-04 22:15:56,3947,25.9,60.0,3790,57
2025-06-04 22:17:22,3948,25.2,61.8,3926,54
2025-06-04 22:18:48,3949,25.4,59.4,3712,55
2025-06-04 22:20:14,3950,25.7,60.5,3725,54
2025-06-04 22:21:40,3951,25.8,60.4,3880,57
2025-06-04 22:23:06,3952,24.9,60.7,3818,59
2025-06-04 22:24:32,3953,25.8,61.7,3806,52
2025-06-04 22:25:58,3954,25.2,61.9,3753,55
2025-06-04 22:27:24,3955,25.9,59.9,3604,54
2025-06-04 22:28:50,3956,26.5,61.1,3764,56
2025-06-04 22:30:16,3957,25.1,62.4,3851,54
2025-06-04 22:31:42,3958,26.8,61.6,3773,56
2025-06-04 22:33:08,3959,26.2,62.7,3859,53
2025-06-04 22:34:34,3960,25.4,62.7,3590,53
2025-06-04 22:36:00,3961,25.7,62.2,3759,57
2025-06-04 22:37:26,3962,26.1,60.9,3726,54
2025-06-04 22:38:52,3963,25.5,61.5,3932,57
2025-06-04 22:40:18,3964,25.5,61.8,3685,58
2025-06-04 22:41:44,3965,25.2,61.3,3606,54
2025-06-04 22:43:10,3966,25.8,61.5,3853,58
2025-06-04 22:44:36,3967,24.6,60.2,3803,58
2025-06-04 22:46:02,3968,26.4,61.2,3799,52
2025-06-04 22:47:28,3969,25.7,61.7,3711,53
2025-06-04 22:48:54,3970,25.7,61.6,3693,53
2025-06-04 22:50:20,3971,25.9,61.6,3695,55
2025-06-04 22:51:46,3972,25.9,60.1,3827,53
2025-06-04 22:53:12,3973,25.7,60.5,3772,58
2025-06-04 22:54:38,3974,26.3,62.2,3776,56
2025-06-04 22:56:04,3975,25.9,61.3,3755,59
2025-06-04 22:57:30,3976,26.3,61.5,3868,56
2025-06-04 22:58:56,3977,25.4,64.4,3819,57
2025-06-04 23:00:22,3978,26.5,61.2,3975,56
2025-06-04 23:01:48,3979,25.6,62.1,3778,57
